United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2041,49,0.002244,94996,213,94890,3581699,37.70,31175,13619,0.4368,780863,25.0481,295.08
2041,50,0.002458,94783,233,94667,3486809,36.79,30405,13550,0.4457,749688,24.6565,290.38
2041,51,0.002678,94550,253,94424,3392142,35.88,29649,13477,0.4546,719283,24.2602,285.62
2041,52,0.002906,94297,274,94160,3297719,34.97,28904,13399,0.4636,689634,23.8591,280.81
2041,53,0.003152,94023,296,93875,3203559,34.07,28172,13317,0.4727,660730,23.4530,275.94
2041,54,0.003420,93726,321,93566,3109684,33.18,27452,13231,0.4819,632557,23.0421,271.01
2041,55,0.003699,93406,346,93233,3016118,32.29,26743,13139,0.4913,605105,22.6264,266.02
2041,56,0.003981,93060,371,92875,2922885,31.41,26045,13042,0.5007,578362,22.2060,260.97
2041,57,0.004268,92690,396,92492,2830010,30.53,25358,12941,0.5103,552317,21.7805,255.87
2041,58,0.004560,92294,421,92084,2737518,29.66,24682,12835,0.5200,526958,21.3495,250.69
2041,59,0.004862,91873,447,91650,2645434,28.79,24017,12725,0.5298,502276,20.9129,245.46
2041,60,0.005184,91427,474,91190,2553784,27.93,23363,12611,0.5398,478258,20.4704,240.15
2041,61,0.005551,90953,505,90700,2462594,27.08,22720,12492,0.5498,454895,20.0220,234.76
2041,62,0.005925,90448,536,90180,2371894,26.22,22086,12369,0.5601,432175,19.5682,229.32
2041,63,0.006279,89912,565,89630,2281713,25.38,21461,12241,0.5704,410090,19.1084,223.80
2041,64,0.006592,89348,589,89053,2192084,24.53,20847,12109,0.5809,388628,18.6420,218.20
2041,65,0.008324,88759,739,88389,2103031,23.69,20244,11975,0.5915,367782,18.1675,212.51
2041,66,0.008727,88020,768,87636,2014641,22.89,19624,11810,0.6018,347538,17.7098,207.02
2041,67,0.009113,87252,795,86854,1927006,22.09,19015,11643,0.6123,327914,17.2446,201.44
2041,68,0.009531,86456,824,86044,1840152,21.28,18419,11474,0.6229,308898,16.7711,195.75
2041,69,0.010072,85632,862,85201,1754107,20.48,17833,11302,0.6338,290480,16.2891,189.97
2041,70,0.010756,84770,912,84314,1668906,19.69,17256,11126,0.6448,272647,15.7998,184.10
2041,71,0.011615,83858,974,83371,1584592,18.90,16687,10945,0.6559,255391,15.3048,178.16
2041,72,0.012688,82884,1052,82358,1501220,18.11,16122,10756,0.6671,238704,14.8058,172.17
2041,73,0.014023,81833,1148,81259,1418862,17.34,15560,10556,0.6784,222581,14.3049,166.16
2041,74,0.015404,80685,1243,80064,1337603,16.58,14997,10342,0.6896,207022,13.8045,160.15
2041,75,0.016910,79442,1343,78770,1257540,15.83,14434,10116,0.7009,192025,13.3039,154.15
2041,76,0.018525,78099,1447,77375,1178769,15.09,13871,9878,0.7121,177591,12.8034,148.14
2041,77,0.020352,76652,1560,75872,1101394,14.37,13308,9627,0.7234,163720,12.3028,142.13
2041,78,0.022355,75092,1679,74253,1025522,13.66,12744,9362,0.7346,150413,11.8030,136.14
2041,79,0.024647,73413,1809,72509,951269,12.96,12179,9083,0.7459,137669,11.3041,130.15
2041,80,0.027213,71604,1949,70630,878761,12.27,11611,8790,0.7570,125491,10.8075,124.19
2041,81,0.030130,69655,2099,68606,808131,11.60,11041,8481,0.7681,113879,10.3137,118.26
2041,82,0.033414,67557,2257,66428,739525,10.95,10468,8156,0.7791,102838,9.8240,112.39
2041,83,0.037132,65299,2425,64087,673097,10.31,9891,7814,0.7900,92370,9.3390,106.57
2041,84,0.041355,62875,2600,61574,609011,9.69,9309,7455,0.8008,82479,8.8597,100.82
2041,85,0.053151,60274,3204,58673,547436,9.08,8724,7079,0.8114,73169,8.3874,95.15
2041,86,0.059071,57071,3371,55385,488764,8.56,8074,6625,0.8206,64446,7.9815,90.28
2041,87,0.065776,53700,3532,51933,433378,8.07,7427,6159,0.8293,56371,7.5905,85.59
2041,88,0.073098,50167,3667,48334,381445,7.60,6782,5682,0.8377,48945,7.2167,81.10
2041,89,0.080997,46500,3766,44617,333111,7.16,6145,5197,0.8457,42163,6.8613,76.84
2041,90,0.089536,42734,3826,40821,288494,6.75,5520,4711,0.8533,36018,6.5245,72.79
2041,91,0.098788,38908,3844,36986,247673,6.37,4913,4227,0.8604,30497,6.2074,68.99
2041,92,0.108916,35064,3819,33154,210688,6.01,4328,3753,0.8671,25584,5.9111,65.43
2041,93,0.119733,31245,3741,29374,177533,5.68,3770,3292,0.8732,21256,5.6381,62.16
2041,94,0.130680,27504,3594,25707,148159,5.39,3244,2851,0.8788,17486,5.3902,59.18
2041,95,0.141446,23910,3382,22219,122452,5.12,2757,2436,0.8838,14242,5.1663,56.50
2041,96,0.151818,20528,3116,18970,100233,4.88,2314,2055,0.8884,11485,4.9643,54.07
2041,97,0.161573,17411,2813,16005,81264,4.67,1918,1712,0.8925,9172,4.7814,51.88
2041,98,0.170485,14598,2489,13354,65259,4.47,1572,1409,0.8963,7253,4.6138,49.87
2041,99,0.178335,12109,2160,11030,51905,4.29,1275,1147,0.8998,5681,4.4568,47.98
2041,100,0.186549,9950,1856,9022,40876,4.11,1024,925,0.9032,4407,4.3038,46.15
2041,101,0.195146,8094,1579,7304,31854,3.94,814,738,0.9066,3383,4.1548,44.36
2041,102,0.204142,6514,1330,5849,24550,3.77,641,583,0.9098,2569,4.0099,42.62
2041,103,0.213558,5184,1107,4631,18701,3.61,498,455,0.9130,1928,3.8690,40.93
2041,104,0.223411,4077,911,3622,14070,3.45,383,351,0.9161,1430,3.7319,39.28
2041,105,0.233723,3166,740,2796,10448,3.30,291,267,0.9191,1047,3.5988,37.69
2041,106,0.244516,2426,593,2130,7652,3.15,218,201,0.9220,756,3.4694,36.13
2041,107,0.255812,1833,469,1599,5522,3.01,161,149,0.9248,538,3.3439,34.63
2041,108,0.267634,1364,365,1182,3923,2.88,117,109,0.9276,377,3.2220,33.16
2041,109,0.280008,999,280,859,2742,2.74,84,78,0.9302,260,3.1038,31.75
2041,110,0.292958,719,211,614,1883,2.62,59,55,0.9328,176,2.9891,30.37
2041,111,0.306513,509,156,431,1269,2.49,41,38,0.9353,117,2.8780,29.04
2041,112,0.320701,353,113,296,838,2.38,28,26,0.9377,77,2.7704,27.74
2041,113,0.335551,240,80,199,542,2.26,18,17,0.9401,49,2.6661,26.49
2041,114,0.351094,159,56,131,343,2.15,12,11,0.9423,31,2.5652,25.28
2041,115,0.367364,103,38,84,211,2.05,8,7,0.9445,19,2.4675,24.11
2041,116,0.384394,65,25,53,127,1.94,5,4,0.9466,11,2.3730,22.98
2041,117,0.402220,40,16,32,74,1.85,3,3,0.9487,6,2.2817,21.88
2041,118,0.420880,24,10,19,42,1.75,2,2,0.9507,4,2.1933,20.82
2041,119,0.440412,14,6,11,23,1.66,1,1,0.9526,2,2.1080,19.80
2042,0,0.004231,100000,423,99631,8399960,84.00,100000,16153,0.1615,3729380,37.2938,442.03
2042,1,0.000311,99577,31,99561,8300329,83.36,97338,15739,0.1617,3629380,37.2863,441.94
2042,2,0.000181,99546,18,99537,8200768,82.38,95120,15710,0.1652,3532042,37.1325,440.09
2042,3,0.000147,99528,15,99521,8101231,81.40,92965,15693,0.1688,3436922,36.9702,438.14
2042,4,0.000119,99513,12,99507,8001710,80.41,90861,15679,0.1726,3343958,36.8029,436.13
2042,5,0.000100,99501,10,99497,7902203,79.42,88808,15669,0.1764,3253096,36.6307,434.07
2042,6,0.000087,99492,9,99487,7802706,78.43,86803,15660,0.1804,3164288,36.4539,431.95
2042,7,0.000080,99483,8,99479,7703219,77.43,84844,15653,0.1845,3077486,36.2725,429.77
2042,8,0.000077,99475,8,99471,7603740,76.44,82929,15646,0.1887,2992642,36.0866,427.54
2042,9,0.000076,99467,8,99463,7504269,75.44,81059,15640,0.1929,2909713,35.8964,425.26
2042,10,0.000079,99460,8,99456,7404806,74.45,79230,15634,0.1973,2828654,35.7017,422.92
2042,11,0.000085,99452,8,99448,7305350,73.46,77443,15628,0.2018,2749424,35.5027,420.53
2042,12,0.000101,99443,10,99438,7205902,72.46,75695,15621,0.2064,2671982,35.2993,418.09
2042,13,0.000132,99433,13,99427,7106464,71.47,73986,15614,0.2110,2596286,35.0917,415.60
2042,14,0.000185,99420,18,99411,7007037,70.48,72313,15604,0.2158,2522301,34.8804,413.06
2042,15,0.000266,99402,26,99389,6907626,69.49,70674,15591,0.2206,2449988,34.6660,410.49
2042,16,0.000363,99375,36,99357,6808238,68.51,69067,15573,0.2255,2379314,34.4495,407.89
2042,17,0.000474,99339,47,99316,6708880,67.53,67489,15548,0.2304,2310247,34.2313,405.28
2042,18,0.000593,99292,59,99263,6609565,66.57,65941,15517,0.2353,2242758,34.0117,402.64
2042,19,0.000713,99233,71,99198,6510302,65.61,64420,15479,0.2403,2176817,33.7910,399.99
2042,20,0.000824,99163,82,99122,6411104,64.65,62927,15434,0.2453,2112397,33.5692,397.33
2042,21,0.000920,99081,91,99035,6311982,63.71,61461,15383,0.2503,2049470,33.3457,394.65
2042,22,0.000997,98990,99,98940,6212947,62.76,60024,15328,0.2554,1988009,33.1201,391.94
2042,23,0.001062,98891,105,98838,6114006,61.83,58616,15269,0.2605,1927985,32.8917,389.20
2042,24,0.001123,98786,111,98731,6015168,60.89,57237,15209,0.2657,1869369,32.6599,386.42
2042,25,0.001184,98675,117,98617,5916437,59.96,55888,15146,0.2710,1812131,32.4245,383.59
2042,26,0.001243,98558,123,98497,5817821,59.03,54567,15081,0.2764,1756243,32.1853,380.72
2042,27,0.001296,98436,128,98372,5719324,58.10,53273,15015,0.2818,1701677,31.9423,377.81
2042,28,0.001340,98308,132,98242,5620952,57.18,52008,14947,0.2874,1648403,31.6951,374.84
2042,29,0.001374,98176,135,98109,5522709,56.25,50771,14879,0.2931,1596395,31.4432,371.82
2042,30,0.001399,98042,137,97973,5424600,55.33,49561,14811,0.2988,1545624,31.1862,368.73
2042,31,0.001418,97905,139,97835,5326627,54.41,48379,14743,0.3047,1496063,30.9237,365.58
2042,32,0.001437,97766,140,97695,5228792,53.48,47224,14676,0.3108,1447684,30.6554,362.37
2042,33,0.001464,97625,143,97554,5131097,52.56,46096,14610,0.3169,1400460,30.3812,359.07
2042,34,0.001498,97482,146,97409,5033543,51.64,44994,14544,0.3232,1354363,30.1010,355.71
2042,35,0.001532,97336,149,97262,4936134,50.71,43917,14478,0.3297,1309369,29.8150,352.28
2042,36,0.001563,97187,152,97111,4838872,49.79,42863,14412,0.3362,1265453,29.5229,348.78
2042,37,0.001593,97035,155,96958,4741760,48.87,41834,14347,0.3429,1222589,29.2246,345.20
2042,38,0.001618,96881,157,96802,4644802,47.94,40829,14282,0.3498,1180755,28.9199,341.54
2042,39,0.001635,96724,158,96645,4548000,47.02,39846,14217,0.3568,1139927,28.6083,337.80
2042,40,0.001641,96566,158,96487,4451355,46.10,38886,14153,0.3640,1100081,28.2896,333.97
2042,41,0.001640,96407,158,96328,4354868,45.17,37950,14091,0.3713,1061194,27.9631,330.06
2042,42,0.001644,96249,158,96170,4258540,44.24,37036,14030,0.3788,1023245,27.6286,326.04
2042,43,0.001666,96091,160,96011,4162370,43.32,36144,13971,0.3865,986209,27.2859,321.93
2042,44,0.001710,95931,164,95849,4066359,42.39,35272,13912,0.3944,950065,26.9353,317.72
2042,45,0.001772,95767,170,95682,3970510,41.46,34420,13853,0.4025,914793,26.5773,313.43
2042,46,0.001847,95597,177,95509,3874827,40.53,33587,13793,0.4107,880373,26.2120,309.04
2042,47,0.001938,95421,185,95328,3779318,39.61,32771,13733,0.4191,846786,25.8396,304.58
2042,48,0.002059,95236,196,95138,3683990,38.68,31972,13671,0.4276,814015,25.4602,300.02
2042,49,0.002224,95040,211,94934,3588852,37.76,31189,13606,0.4363,782043,25.0744,295.39
2042,50,0.002437,94828,231,94713,3493918,36.84,30420,13538,0.4451,750855,24.6831,290.70
2042,51,0.002656,94597,251,94472,3399205,35.93,29663,13466,0.4540,720435,24.2870,285.94
2042,52,0.002882,94346,272,94210,3304734,35.03,28919,13389,0.4630,690771,23.8860,281.13
2042,53,0.003126,94074,294,93927,3210524,34.13,28188,13307,0.4721,661852,23.4801,276.26
2042,54,0.003391,93780,318,93621,3116596,33.23,27468,13221,0.4813,633664,23.0692,271.33
2042,55,0.003667,93462,343,93291,3022975,32.34,26759,13130,0.4907,606196,22.6536,266.34
2042,56,0.003947,93119,368,92936,2929685,31.46,26062,13034,0.5001,579437,22.2332,261.30
2042,57,0.004230,92752,392,92556,2836749,30.58,25375,12934,0.5097,553375,21.8076,256.19
2042,58,0.004519,92359,417,92151,2744193,29.71,24700,12829,0.5194,528000,21.3766,251.02
2042,59,0.004821,91942,443,91720,2652043,28.84,24035,12720,0.5292,503300,20.9399,245.78
2042,60,0.005137,91499,470,91264,2560322,27.98,23382,12607,0.5392,479264,20.4973,240.47
2042,61,0.005500,91029,501,90779,2469058,27.12,22739,12489,0.5492,455882,20.0488,235.09
2042,62,0.005870,90528,531,90263,2378280,26.27,22105,12367,0.5595,433144,19.5946,229.64
2042,63,0.006221,89997,560,89717,2288017,25.42,21481,12240,0.5698,411039,19.1346,224.12
2042,64,0.006531,89437,584,89145,2198301,24.58,20868,12109,0.5803,389557,18.6679,218.51
2042,65,0.008269,88853,735,88486,2109156,23.74,20265,11976,0.5910,368689,18.1930,212.82
2042,66,0.008670,88118,764,87736,2020670,22.93,19646,11812,0.6013,348424,17.7351,207.32
2042,67,0.009054,87354,791,86959,1932934,22.13,19038,11646,0.6117,328778,17.2698,201.74
2042,68,0.009469,86563,820,86153,1845975,21.33,18441,11477,0.6224,309740,16.7960,196.05
2042,69,0.010007,85744,858,85315,1759822,20.52,17856,11307,0.6332,291299,16.3138,190.27
2042,70,0.010688,84886,907,84432,1674507,19.73,17280,11132,0.6442,273443,15.8244,184.39
2042,71,0.011542,83978,969,83494,1590075,18.93,16711,10952,0.6554,256163,15.3292,178.45
2042,72,0.012610,83009,1047,82486,1506581,18.15,16147,10763,0.6666,239452,14.8299,172.46
2042,73,0.013938,81962,1142,81391,1424096,17.38,15585,10564,0.6778,223306,14.3287,166.44
2042,74,0.015312,80820,1238,80201,1342705,16.61,15022,10352,0.6891,207721,13.8280,160.44
2042,75,0.016810,79582,1338,78914,1262503,15.86,14459,10127,0.7004,192700,13.3271,154.43
2042,76,0.018418,78245,1441,77524,1183590,15.13,13897,9889,0.7116,178240,12.8262,148.41
2042,77,0.020236,76804,1554,76026,1106066,14.40,13334,9639,0.7229,164344,12.3253,142.40
2042,78,0.022230,75249,1673,74413,1030039,13.69,12770,9375,0.7341,151010,11.8250,136.40
2042,79,0.024511,73577,1803,72675,955626,12.99,12206,9098,0.7454,138240,11.3258,130.41
2042,80,0.027066,71773,1943,70802,882952,12.30,11639,8805,0.7565,126034,10.8287,124.44
2042,81,0.029970,69831,2093,68784,812150,11.63,11069,8497,0.7677,114395,10.3345,118.51
2042,82,0.033239,67738,2252,66612,743366,10.97,10496,8173,0.7787,103326,9.8442,112.63
2042,83,0.036941,65486,2419,64277,676754,10.33,9919,7832,0.7896,92830,9.3587,106.80
2042,84,0.041147,63067,2595,61770,612477,9.71,9338,7474,0.8004,82910,8.8789,101.05
2042,85,0.052926,60472,3201,58872,550707,9.11,8752,7098,0.8110,73573,8.4060,95.37
2042,86,0.058823,57271,3369,55587,491836,8.59,8103,6645,0.8201,64820,7.9997,90.50
2042,87,0.065503,53903,3531,52137,436249,8.09,7455,6180,0.8289,56717,7.6083,85.80
2042,88,0.072797,50372,3667,48538,384111,7.63,6810,5702,0.8374,49263,7.2341,81.31
2042,89,0.080666,46705,3767,44821,335573,7.18,6172,5218,0.8454,42453,6.8782,77.04
2042,90,0.089172,42937,3829,41023,290752,6.77,5547,4731,0.8529,36281,6.5411,72.99
2042,91,0.098390,39109,3848,37185,249729,6.39,4938,4247,0.8601,30734,6.2235,69.18
2042,92,0.108481,35261,3825,33348,212544,6.03,4352,3772,0.8667,25796,5.9268,65.62
2042,93,0.119260,31436,3749,29561,179196,5.70,3793,3311,0.8729,21443,5.6534,62.34
2042,94,0.130170,27687,3604,25885,149635,5.40,3266,2869,0.8785,17650,5.4050,59.36
2042,95,0.140900,24083,3393,22386,123751,5.14,2777,2453,0.8835,14385,5.1807,56.67
2042,96,0.151238,20689,3129,19125,101365,4.90,2332,2071,0.8881,11608,4.9782,54.24
2042,97,0.160960,17560,2827,16147,82240,4.68,1935,1726,0.8922,9276,4.7949,52.04
2042,98,0.169843,14734,2502,13483,66093,4.49,1587,1422,0.8960,7342,4.6270,50.02
2042,99,0.177666,12231,2173,11145,52610,4.30,1288,1158,0.8995,5755,4.4695,48.13
2042,100,0.185853,10058,1869,9124,41465,4.12,1035,935,0.9030,4467,4.3161,46.29
2042,101,0.194421,8189,1592,7393,32342,3.95,824,747,0.9063,3432,4.1668,44.50
2042,102,0.203388,6597,1342,5926,24949,3.78,649,590,0.9096,2609,4.0215,42.76
2042,103,0.212772,5255,1118,4696,19023,3.62,505,461,0.9128,1960,3.8802,41.06
2042,104,0.222594,4137,921,3677,14327,3.46,389,356,0.9159,1455,3.7428,39.41
2042,105,0.232872,3216,749,2842,10650,3.31,295,271,0.9189,1066,3.6093,37.81
2042,106,0.243630,2467,601,2167,7809,3.17,222,204,0.9218,771,3.4796,36.25
2042,107,0.254890,1866,476,1628,5642,3.02,164,151,0.9246,549,3.3536,34.74
2042,108,0.266674,1390,371,1205,4014,2.89,119,111,0.9273,385,3.2314,33.28
2042,109,0.279008,1020,284,877,2809,2.75,86,80,0.9300,266,3.1129,31.85
2042,110,0.291917,735,215,628,1931,2.63,60,56,0.9326,181,2.9979,30.48
2042,111,0.305429,521,159,441,1303,2.50,42,39,0.9351,120,2.8865,29.14
2042,112,0.319572,362,116,304,862,2.39,28,27,0.9375,79,2.7786,27.84
2042,113,0.334376,246,82,205,559,2.27,19,18,0.9399,50,2.6740,26.59
2042,114,0.349871,164,57,135,354,2.16,12,12,0.9422,32,2.5728,25.37
2042,115,0.366090,106,39,87,219,2.05,8,7,0.9444,19,2.4748,24.20
2042,116,0.383067,67,26,55,132,1.95,5,5,0.9465,11,2.3801,23.06
2042,117,0.400838,42,17,33,77,1.85,3,3,0.9485,7,2.2884,21.96
2042,118,0.419440,25,10,20,44,1.76,2,2,0.9505,4,2.1999,20.90
2042,119,0.438913,14,6,11,24,1.67,1,1,0.9525,2,2.1143,19.87
2043,0,0.004162,100000,416,99637,8407967,84.08,100000,16117,0.1612,3730990,37.3099,442.22
2043,1,0.000307,99584,31,99569,8308330,83.43,97345,15710,0.1614,3630990,37.3003,442.10
2043,2,0.000178,99553,18,99544,8208762,82.46,95127,15681,0.1648,3533645,37.1466,440.26
2043,3,0.000145,99536,14,99528,8109217,81.47,92972,15664,0.1685,3438518,36.9845,438.31
2043,4,0.000118,99521,12,99515,8009689,80.48,90868,15651,0.1722,3345546,36.8175,436.31
2043,5,0.000098,99509,10,99504,7910174,79.49,88815,15640,0.1761,3254678,36.6456,434.25
2043,6,0.000086,99500,9,99495,7810669,78.50,86810,15632,0.1801,3165863,36.4691,432.13
2043,7,0.000079,99491,8,99487,7711174,77.51,84851,15624,0.1841,3079053,36.2880,429.96
2043,8,0.000076,99483,8,99479,7611687,76.51,82936,15618,0.1883,2994203,36.1025,427.73
2043,9,0.000075,99476,7,99472,7512208,75.52,81065,15612,0.1926,2911267,35.9125,425.45
2043,10,0.000078,99468,8,99464,7412736,74.52,79237,15606,0.1970,2830201,35.7182,423.12
2043,11,0.000084,99460,8,99456,7313271,73.53,77449,15600,0.2014,2750964,35.5195,420.73
2043,12,0.000099,99452,10,99447,7213815,72.54,75702,15593,0.2060,2673515,35.3164,418.30
2043,13,0.000130,99442,13,99436,7114368,71.54,73992,15586,0.2106,2597813,35.1092,415.81
2043,14,0.000183,99429,18,99420,7014932,70.55,72319,15577,0.2154,2523821,34.8982,413.28
2043,15,0.000263,99411,26,99398,6915512,69.56,70681,15564,0.2202,2451501,34.6842,410.71
2043,16,0.000360,99385,36,99367,6816114,68.58,69073,15546,0.2251,2380821,34.4681,408.12
2043,17,0.000470,99349,47,99326,6716748,67.61,67496,15521,0.2300,2311747,34.2502,405.50
2043,18,0.000589,99302,58,99273,6617422,66.64,65947,15490,0.2349,2244251,34.0309,402.87
2043,19,0.000707,99244,70,99209,6518149,65.68,64427,15452,0.2398,2178304,33.8106,400.23
2043,20,0.000818,99174,81,99133,6418940,64.72,62934,15408,0.2448,2113877,33.5890,397.57
2043,21,0.000913,99092,90,99047,6319807,63.78,61468,15357,0.2498,2050944,33.3658,394.89
2043,22,0.000990,99002,98,98953,6220760,62.83,60032,15302,0.2549,1989475,33.1405,392.19
2043,23,0.001054,98904,104,98852,6121807,61.90,58624,15244,0.2600,1929444,32.9123,389.45
2043,24,0.001114,98800,110,98745,6022955,60.96,57245,15184,0.2652,1870820,32.6807,386.67
2043,25,0.001175,98690,116,98632,5924211,60.03,55896,15122,0.2705,1813574,32.4455,383.85
2043,26,0.001234,98574,122,98513,5825579,59.10,54575,15057,0.2759,1757678,32.2066,380.98
2043,27,0.001286,98452,127,98389,5727066,58.17,53282,14992,0.2814,1703103,31.9638,378.07
2043,28,0.001330,98325,131,98260,5628677,57.25,52017,14925,0.2869,1649821,31.7168,375.10
2043,29,0.001363,98195,134,98128,5530417,56.32,50780,14857,0.2926,1597804,31.4651,372.08
2043,30,0.001388,98061,136,97993,5432290,55.40,49571,14789,0.2983,1547024,31.2083,369.00
2043,31,0.001407,97925,138,97856,5334297,54.47,48389,14722,0.3042,1497453,30.9461,365.85
2043,32,0.001426,97787,139,97717,5236441,53.55,47235,14655,0.3103,1449064,30.6780,362.64
2043,33,0.001453,97647,142,97577,5138724,52.63,46107,14590,0.3164,1401829,30.4040,359.35
2043,34,0.001486,97506,145,97433,5041148,51.70,45005,14524,0.3227,1355722,30.1240,355.99
2043,35,0.001520,97361,148,97287,4943714,50.78,43928,14459,0.3292,1310718,29.8382,352.56
2043,36,0.001551,97213,151,97137,4846428,49.85,42875,14394,0.3357,1266790,29.5464,349.06
2043,37,0.001580,97062,153,96985,4749290,48.93,41846,14329,0.3424,1223915,29.2483,345.48
2043,38,0.001605,96909,156,96831,4652305,48.01,40840,14264,0.3493,1182070,28.9437,341.82
2043,39,0.001622,96753,157,96675,4555474,47.08,39858,14200,0.3563,1141230,28.6324,338.09
2043,40,0.001627,96596,157,96518,4458800,46.16,38899,14137,0.3634,1101372,28.3139,334.27
2043,41,0.001626,96439,157,96361,4362282,45.23,37962,14075,0.3708,1062473,27.9876,330.35
2043,42,0.001630,96282,157,96204,4265921,44.31,37048,14014,0.3783,1024511,27.6533,326.34
2043,43,0.001652,96125,159,96046,4169718,43.38,36156,13955,0.3860,987462,27.3109,322.23
2043,44,0.001695,95967,163,95885,4073672,42.45,35285,13897,0.3938,951306,26.9605,318.03
2043,45,0.001756,95804,168,95720,3977787,41.52,34433,13839,0.4019,916021,26.6027,313.73
2043,46,0.001830,95636,175,95548,3882067,40.59,33600,13779,0.4101,881587,26.2376,309.35
2043,47,0.001921,95461,183,95369,3786519,39.67,32785,13719,0.4185,847987,25.8654,304.89
2043,48,0.002040,95277,194,95180,3691150,38.74,31986,13658,0.4270,815203,25.4863,300.34
2043,49,0.002204,95083,210,94978,3595970,37.82,31203,13594,0.4357,783217,25.1007,295.71
2043,50,0.002417,94873,229,94759,3500991,36.90,30434,13527,0.4445,752014,24.7095,291.01
2043,51,0.002634,94644,249,94519,3406233,35.99,29678,13455,0.4534,721580,24.3136,286.26
2043,52,0.002858,94395,270,94260,3311713,35.08,28934,13378,0.4624,691901,23.9128,281.45
2043,53,0.003099,94125,292,93979,3217454,34.18,28203,13298,0.4715,662967,23.5069,276.58
2043,54,0.003362,93833,315,93675,3123475,33.29,27484,13212,0.4807,634764,23.0962,271.65
2043,55,0.003636,93518,340,93348,3029799,32.40,26775,13122,0.4901,607280,22.6806,266.67
2043,56,0.003912,93178,365,92995,2936452,31.51,26078,13027,0.4995,580505,22.2602,261.62
2043,57,0.004193,92813,389,92619,2843456,30.64,25392,12927,0.5091,554427,21.8346,256.52
2043,58,0.004480,92424,414,92217,2750838,29.76,24717,12823,0.5188,529035,21.4036,251.34
2043,59,0.004778,92010,440,91790,2658621,28.89,24053,12715,0.5286,504318,20.9668,246.10
2043,60,0.005090,91570,466,91337,2566830,28.03,23400,12602,0.5386,480265,20.5241,240.79
2043,61,0.005449,91104,496,90856,2475493,27.17,22758,12486,0.5486,456865,20.0753,235.40
2043,62,0.005816,90608,527,90344,2384637,26.32,22125,12365,0.5589,434107,19.6210,229.95
2043,63,0.006163,90081,555,89803,2294293,25.47,21501,12239,0.5692,411982,19.1607,224.43
2043,64,0.006470,89526,579,89236,2204489,24.62,20888,12109,0.5797,390481,18.6936,218.82
2043,65,0.008215,88946,731,88581,2115253,23.78,20287,11977,0.5904,369593,18.2184,213.12
2043,66,0.008614,88216,760,87836,2026672,22.97,19668,11814,0.6007,349306,17.7603,207.62
2043,67,0.008995,87456,787,87063,1938836,22.17,19060,11649,0.6112,329638,17.2948,202.04
2043,68,0.009408,86669,815,86262,1851774,21.37,18464,11481,0.6218,310578,16.8209,196.35
2043,69,0.009943,85854,854,85427,1765512,20.56,17879,11311,0.6327,292114,16.3385,190.56
2043,70,0.010620,85000,903,84549,1680085,19.77,17303,11138,0.6437,274235,15.8488,184.69
2043,71,0.011470,84098,965,83615,1595536,18.97,16735,10958,0.6548,256932,15.3534,178.74
2043,72,0.012532,83133,1042,82612,1511921,18.19,16171,10770,0.6660,240198,14.8539,172.75
2043,73,0.013853,82091,1137,81522,1429309,17.41,15609,10572,0.6773,224027,14.3524,166.73
2043,74,0.015221,80954,1232,80338,1347786,16.65,15047,10361,0.6886,208418,13.8514,160.72
2043,75,0.016712,79722,1332,79056,1267449,15.90,14485,10137,0.6998,193371,13.3502,154.70
2043,76,0.018312,78389,1435,77672,1188393,15.16,13922,9900,0.7111,178887,12.8490,148.69
2043,77,0.020121,76954,1548,76180,1110721,14.43,13360,9651,0.7224,164965,12.3476,142.67
2043,78,0.022106,75406,1667,74572,1034541,13.72,12797,9388,0.7336,151604,11.8470,136.66
2043,79,0.024377,73739,1798,72840,959969,13.02,12233,9112,0.7449,138808,11.3473,130.67
2043,80,0.026920,71941,1937,70973,887129,12.33,11666,8820,0.7561,126575,10.8498,124.70
2043,81,0.029811,70005,2087,68961,816157,11.66,11097,8513,0.7672,114909,10.3551,118.76
2043,82,0.033066,67918,2246,66795,747196,11.00,10524,8190,0.7782,103812,9.8643,112.87
2043,83,0.036752,65672,2414,64465,680401,10.36,9947,7850,0.7891,93288,9.3783,107.04
2043,84,0.040940,63258,2590,61963,615936,9.74,9366,7492,0.7999,83341,8.8980,101.28
2043,85,0.052703,60668,3197,59070,553972,9.13,8781,7118,0.8106,73975,8.4246,95.60
2043,86,0.058578,57471,3367,55788,494903,8.61,8131,6665,0.8197,65194,8.0179,90.72
2043,87,0.065233,54104,3529,52340,439115,8.12,7483,6200,0.8285,57063,7.6261,86.01
2043,88,0.072498,50575,3667,48742,386775,7.65,6837,5723,0.8370,49580,7.2515,81.52
2043,89,0.080338,46908,3769,45024,338033,7.21,6199,5238,0.8450,42743,6.8952,77.24
2043,90,0.088812,43140,3831,41224,293009,6.79,5573,4751,0.8526,36544,6.5576,73.19
2043,91,0.097995,39309,3852,37383,251785,6.41,4964,4267,0.8597,30971,6.2395,69.37
2043,92,0.108050,35457,3831,33541,214402,6.05,4377,3792,0.8664,26007,5.9424,65.81
