United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1988,73,0.014278,82340,1176,81752,1396294,16.96,15656,10703,0.6836,220307,14.0714,163.36
1988,74,0.015728,81164,1277,80526,1314542,16.20,15086,10485,0.6950,204651,13.5658,157.29
1988,75,0.017271,79888,1380,79198,1234016,15.45,14515,10253,0.7064,189565,13.0602,151.22
1988,76,0.018970,78508,1489,77763,1154818,14.71,13943,10008,0.7177,175050,12.5544,145.15
1988,77,0.020904,77019,1610,76214,1077054,13.98,13371,9749,0.7291,161107,12.0487,139.08
1988,78,0.023127,75409,1744,74537,1000840,13.27,12797,9476,0.7405,147736,11.5442,133.03
1988,79,0.025687,73665,1892,72719,926303,12.57,12220,9187,0.7517,134938,11.0420,127.00
1988,80,0.028624,71773,2054,70745,853585,11.89,11639,8880,0.7629,122718,10.5439,121.03
1988,81,0.031989,69718,2230,68603,782839,11.23,11051,8554,0.7740,111079,10.0511,115.11
1988,82,0.035869,67488,2421,66278,714236,10.58,10457,8209,0.7849,100028,9.5652,109.28
1988,83,0.040458,65067,2632,63751,647959,9.96,9856,7842,0.7957,89570,9.0882,103.56
1988,84,0.046101,62435,2878,60996,584208,9.36,9244,7452,0.8061,79714,8.6231,97.98
1988,85,0.052979,59556,3155,57979,523212,8.79,8620,7035,0.8162,70470,8.1753,92.60
1988,86,0.059970,56401,3382,54710,465233,8.25,7980,6589,0.8257,61850,7.7510,87.51
1988,87,0.067174,53019,3561,51238,410523,7.74,7332,6121,0.8348,53871,7.3469,82.66
1988,88,0.074953,49457,3707,47604,359285,7.26,6686,5640,0.8435,46538,6.9604,78.02
1988,89,0.083558,45750,3823,43839,311681,6.81,6046,5150,0.8518,39852,6.5915,73.60
1988,90,0.093047,41928,3901,39977,267842,6.39,5416,4656,0.8597,33806,6.2417,69.40
1988,91,0.103433,38026,3933,36060,227865,5.99,4802,4163,0.8671,28390,5.9124,65.45
1988,92,0.114700,34093,3910,32138,191806,5.63,4208,3678,0.8740,23588,5.6051,61.76
1988,93,0.126675,30183,3823,28271,159668,5.29,3642,3206,0.8804,19380,5.3214,58.36
1988,94,0.138872,26359,3661,24529,131397,4.98,3109,2755,0.8862,15738,5.0620,55.24
1988,95,0.151104,22699,3430,20984,106868,4.71,2617,2333,0.8915,12629,4.8256,52.41
1988,96,0.163170,19269,3144,17697,85884,4.46,2172,1947,0.8963,10012,4.6102,49.82
1988,97,0.174856,16125,2820,14715,68187,4.23,1776,1600,0.9008,7840,4.4134,47.46
1988,98,0.185937,13305,2474,12068,53472,4.02,1433,1297,0.9049,6064,4.2319,45.28
1988,99,0.196184,10831,2125,9769,41404,3.82,1140,1036,0.9087,4631,4.0613,43.24
1988,100,0.207003,8706,1802,7805,31635,3.63,896,817,0.9124,3491,3.8961,41.25
1988,101,0.218424,6904,1508,6150,23830,3.45,694,636,0.9160,2595,3.7361,39.33
1988,102,0.230481,5396,1244,4774,17680,3.28,531,488,0.9195,1900,3.5813,37.48
1988,103,0.243210,4152,1010,3647,12905,3.11,399,368,0.9228,1370,3.4315,35.68
1988,104,0.256650,3143,807,2739,9258,2.95,295,273,0.9261,970,3.2869,33.94
1988,105,0.270839,2336,633,2020,6519,2.79,215,199,0.9292,675,3.1472,32.27
1988,106,0.285820,1703,487,1460,4499,2.64,153,143,0.9323,461,3.0125,30.65
1988,107,0.301638,1216,367,1033,3039,2.50,107,100,0.9352,308,2.8827,29.09
1988,108,0.318340,850,270,714,2006,2.36,73,68,0.9380,201,2.7578,27.59
1988,109,0.335975,579,195,482,1292,2.23,49,46,0.9407,128,2.6381,26.16
1988,110,0.354596,385,136,316,810,2.11,32,30,0.9433,80,2.5236,24.78
1988,111,0.374259,248,93,202,494,1.99,20,19,0.9457,48,2.4150,23.48
1988,112,0.395022,155,61,125,292,1.88,12,12,0.9480,28,2.3134,22.26
1988,113,0.415453,94,39,74,167,1.78,7,7,0.9501,16,2.2209,21.15
1988,114,0.434224,55,24,43,93,1.69,4,4,0.9520,9,2.1366,20.14
1988,115,0.453855,31,14,24,50,1.60,2,2,0.9538,5,2.0551,19.16
1988,116,0.474385,17,8,13,26,1.52,1,1,0.9556,2,1.9763,18.22
1988,117,0.495855,9,4,7,13,1.44,1,1,0.9573,1,1.9002,17.30
1988,118,0.518309,4,2,3,6,1.36,0,0,0.9589,1,1.8267,16.42
1988,119,0.541792,2,1,2,3,1.28,0,0,0.9605,0,1.7557,15.57
1989,0,0.008815,100000,881,99237,8378461,83.78,100000,16336,0.1634,3721224,37.2122,441.05
1989,1,0.000652,99119,65,99086,8279224,83.53,96890,15474,0.1597,3621224,37.3746,442.99
1989,2,0.000421,99054,42,99033,8180138,82.58,94650,15413,0.1628,3524334,37.2355,441.33
1989,3,0.000299,99012,30,98997,8081105,81.62,92483,15374,0.1662,3429684,37.0845,439.51
1989,4,0.000249,98983,25,98970,7982107,80.64,90377,15347,0.1698,3337201,36.9255,437.61
1989,5,0.000201,98958,20,98948,7883137,79.66,88323,15325,0.1735,3246825,36.7609,435.63
1989,6,0.000177,98938,17,98929,7784189,78.68,86320,15307,0.1773,3158502,36.5908,433.59
1989,7,0.000158,98921,16,98913,7685260,77.69,84364,15292,0.1813,3072182,36.4158,431.49
1989,8,0.000147,98905,15,98898,7586347,76.70,82454,15279,0.1853,2987818,36.2361,429.33
1989,9,0.000135,98890,13,98884,7487449,75.71,80589,15268,0.1895,2905364,36.0518,427.12
1989,10,0.000142,98877,14,98870,7388566,74.72,78766,15257,0.1937,2824776,35.8629,424.85
1989,11,0.000135,98863,13,98856,7289696,73.74,76984,15246,0.1980,2746009,35.6698,422.54
1989,12,0.000143,98850,14,98843,7190839,72.75,75243,15236,0.2025,2669025,35.4720,420.16
1989,13,0.000177,98835,18,98827,7091997,71.76,73541,15225,0.2070,2593782,35.2699,417.74
1989,14,0.000193,98818,19,98808,6993170,70.77,71875,15213,0.2117,2520241,35.0643,415.27
1989,15,0.000277,98799,27,98785,6894362,69.78,70245,15199,0.2164,2448366,34.8545,412.75
1989,16,0.000317,98771,31,98756,6795577,68.80,68647,15180,0.2211,2378121,34.6428,410.21
1989,17,0.000370,98740,37,98722,6696821,67.82,67082,15159,0.2260,2309474,34.4275,407.63
1989,18,0.000409,98704,40,98683,6598099,66.85,65550,15134,0.2309,2242392,34.2090,405.01
1989,19,0.000407,98663,40,98643,6499416,65.87,64050,15108,0.2359,2176842,33.9867,402.34
1989,20,0.000407,98623,40,98603,6400772,64.90,62584,15083,0.2410,2112792,33.7591,399.61
1989,21,0.000429,98583,42,98562,6302169,63.93,61152,15058,0.2462,2050207,33.5262,396.81
1989,22,0.000449,98541,44,98519,6203608,62.95,59752,15032,0.2516,1989055,33.2886,393.96
1989,23,0.000469,98496,46,98473,6105089,61.98,58382,15006,0.2570,1929303,33.0460,391.05
1989,24,0.000492,98450,48,98426,6006616,61.01,57043,14979,0.2626,1870921,32.7985,388.08
1989,25,0.000517,98402,51,98376,5908190,60.04,55733,14952,0.2683,1813878,32.5458,385.05
1989,26,0.000576,98351,57,98323,5809813,59.07,54452,14924,0.2741,1758145,32.2881,381.96
1989,27,0.000677,98294,67,98261,5711491,58.11,53197,14893,0.2800,1703693,32.0262,378.81
1989,28,0.000747,98228,73,98191,5613230,57.15,51966,14858,0.2859,1650496,31.7613,375.64
1989,29,0.000793,98154,78,98115,5515038,56.19,50759,14820,0.2920,1598531,31.4923,372.41
1989,30,0.000817,98077,80,98036,5416923,55.23,49579,14780,0.2981,1547771,31.2184,369.12
1989,31,0.001052,97996,103,97945,5318887,54.28,48425,14741,0.3044,1498193,30.9387,365.76
1989,32,0.001289,97893,126,97830,5220942,53.33,47286,14691,0.3107,1449768,30.6596,362.41
1989,33,0.001209,97767,118,97708,5123112,52.40,46163,14631,0.3169,1402482,30.3809,359.07
1989,34,0.001177,97649,115,97591,5025404,51.46,45071,14577,0.3234,1356319,30.0930,355.62
1989,35,0.001165,97534,114,97477,4927812,50.52,44006,14525,0.3301,1311248,29.7972,352.07
1989,36,0.001199,97420,117,97362,4830335,49.58,42966,14475,0.3369,1267242,29.4939,348.43
1989,37,0.001260,97304,123,97242,4732973,48.64,41950,14425,0.3439,1224276,29.1843,344.71
1989,38,0.001322,97181,128,97117,4635731,47.70,40955,14373,0.3509,1182326,28.8689,340.93
1989,39,0.001373,97053,133,96986,4538614,46.76,39981,14320,0.3582,1141371,28.5476,337.07
1989,40,0.001412,96919,137,96851,4441628,45.83,39029,14266,0.3655,1101390,28.2200,333.14
1989,41,0.001449,96782,140,96712,4344777,44.89,38097,14212,0.3731,1062361,27.8854,329.12
1989,42,0.001496,96642,145,96570,4248065,43.96,37187,14159,0.3807,1024264,27.5437,325.02
1989,43,0.001563,96498,151,96422,4151495,43.02,36296,14104,0.3886,987077,27.1949,320.84
1989,44,0.001648,96347,159,96267,4055073,42.09,35425,14049,0.3966,950780,26.8393,316.57
1989,45,0.001751,96188,168,96104,3958806,41.16,34571,13992,0.4047,915355,26.4772,312.23
1989,46,0.001865,96020,179,95930,3862702,40.23,33735,13932,0.4130,880784,26.1089,307.81
1989,47,0.001990,95841,191,95745,3766772,39.30,32915,13871,0.4214,847049,25.7344,303.31
1989,48,0.002132,95650,204,95548,3671027,38.38,32111,13807,0.4300,814134,25.3537,298.74
1989,49,0.002296,95446,219,95336,3575479,37.46,31322,13740,0.4387,782023,24.9671,294.11
1989,50,0.002485,95227,237,95108,3480142,36.55,30548,13670,0.4475,750701,24.5748,289.40
1989,51,0.002695,94990,256,94862,3385034,35.64,29787,13595,0.4564,720153,24.1771,284.62
1989,52,0.002928,94734,277,94595,3290172,34.73,29038,13517,0.4655,690367,23.7742,279.79
1989,53,0.003189,94457,301,94306,3195576,33.83,28302,13434,0.4747,661328,23.3664,274.90
1989,54,0.003476,94156,327,93992,3101270,32.94,27578,13346,0.4839,633026,22.9541,269.95
1989,55,0.003784,93828,355,93651,3007278,32.05,26864,13252,0.4933,605448,22.5373,264.95
1989,56,0.004107,93473,384,93281,2913628,31.17,26161,13153,0.5028,578583,22.1164,259.90
1989,57,0.004438,93089,413,92883,2820346,30.30,25468,13048,0.5123,552423,21.6912,254.79
1989,58,0.004770,92676,442,92455,2727464,29.43,24785,12937,0.5220,526955,21.2614,249.64
1989,59,0.005096,92234,470,91999,2635009,28.57,24112,12822,0.5318,502170,20.8268,244.42
1989,60,0.005409,91764,496,91516,2543010,27.71,23450,12701,0.5416,478059,20.3867,239.14
1989,61,0.005703,91268,521,91007,2451494,26.86,22798,12577,0.5517,454609,19.9404,233.79
1989,62,0.005985,90747,543,90476,2360486,26.01,22159,12450,0.5619,431811,19.4872,228.35
1989,63,0.006283,90204,567,89921,2270011,25.17,21531,12321,0.5722,409652,19.0263,222.82
1989,64,0.006657,89637,597,89339,2180090,24.32,20915,12188,0.5828,388121,18.5575,217.19
1989,65,0.007154,89041,637,88722,2090751,23.48,20308,12052,0.5935,367207,18.0817,211.48
1989,66,0.007653,88404,677,88065,2002029,22.65,19710,11910,0.6043,346899,17.6005,205.71
1989,67,0.008183,87727,718,87368,1913964,21.82,19119,11763,0.6152,327189,17.1133,199.86
1989,68,0.008805,87009,766,86626,1826596,20.99,18536,11610,0.6263,308070,16.6199,193.94
1989,69,0.009560,86243,824,85831,1739970,20.18,17960,11450,0.6376,289534,16.1211,187.95
1989,70,0.010474,85419,895,84971,1654139,19.37,17388,11283,0.6489,271574,15.6181,181.92
1989,71,0.011561,84524,977,84035,1569168,18.56,16819,11105,0.6602,254185,15.1127,175.85
1989,72,0.012809,83547,1070,83012,1485132,17.78,16251,10914,0.6716,237366,14.6061,169.77
1989,73,0.014176,82477,1169,81892,1402121,17.00,15682,10711,0.6830,221115,14.0997,163.70
1989,74,0.015616,81307,1270,80673,1320229,16.24,15112,10494,0.6944,205433,13.5937,157.62
1989,75,0.017151,80038,1373,79351,1239556,15.49,14542,10263,0.7058,190320,13.0877,151.55
1989,76,0.018840,78665,1482,77924,1160205,14.75,13971,10019,0.7171,175778,12.5815,145.48
1989,77,0.020762,77183,1602,76382,1082281,14.02,13400,9762,0.7285,161807,12.0754,139.40
1989,78,0.022972,75580,1736,74712,1005899,13.31,12827,9490,0.7399,148407,11.5703,133.34
1989,79,0.025516,73844,1884,72902,931187,12.61,12250,9202,0.7512,135581,11.0677,127.31
1989,80,0.028436,71960,2046,70937,858285,11.93,11669,8896,0.7624,123331,10.5689,121.33
1989,81,0.031780,69914,2222,68803,787348,11.26,11082,8572,0.7735,111661,10.0755,115.41
1989,82,0.035639,67692,2412,66486,718545,10.61,10489,8228,0.7844,100579,9.5890,109.57
1989,83,0.040208,65279,2625,63967,652059,9.99,9888,7862,0.7952,90090,9.1112,103.83
1989,84,0.045834,62655,2872,61219,588092,9.39,9277,7474,0.8056,80202,8.6454,98.24
1989,85,0.052699,59783,3151,58208,526873,8.81,8653,7058,0.8157,70925,8.1969,92.86
1989,86,0.059668,56633,3379,54943,468665,8.28,8012,6612,0.8253,62273,7.7720,87.76
1989,87,0.066842,53253,3560,51474,413722,7.77,7365,6145,0.8344,54260,7.3674,82.91
1989,88,0.074585,49694,3706,47841,362249,7.29,6718,5664,0.8431,46895,6.9804,78.27
1989,89,0.083149,45987,3824,44076,314408,6.84,6077,5174,0.8514,40177,6.6111,73.83
1989,90,0.092593,42164,3904,40212,270333,6.41,5447,4680,0.8592,34100,6.2607,69.63
1989,91,0.102930,38260,3938,36291,230121,6.01,4831,4187,0.8667,28653,5.9309,65.67
1989,92,0.114146,34321,3918,32363,193830,5.65,4237,3701,0.8736,23822,5.6230,61.98
1989,93,0.126067,30404,3833,28487,161468,5.31,3669,3228,0.8800,19586,5.3388,58.57
1989,94,0.138213,26571,3672,24735,132980,5.00,3134,2776,0.8858,15917,5.0788,55.45
1989,95,0.150392,22898,3444,21177,108246,4.73,2640,2353,0.8911,12783,4.8419,52.60
1989,96,0.162407,19455,3160,17875,87069,4.48,2193,1965,0.8960,10143,4.6259,50.01
1989,97,0.174044,16295,2836,14877,69194,4.25,1795,1616,0.9004,7950,4.4285,47.64
1989,98,0.185080,13459,2491,12214,54317,4.04,1449,1311,0.9045,6155,4.2465,45.46
1989,99,0.195286,10968,2142,9897,42104,3.84,1155,1049,0.9084,4706,4.0754,43.41
1989,100,0.206060,8826,1819,7917,32206,3.65,908,828,0.9121,3551,3.9097,41.42
1989,101,0.217435,7007,1524,6246,24290,3.47,705,645,0.9157,2643,3.7491,39.49
1989,102,0.229444,5484,1258,4855,18044,3.29,539,496,0.9192,1938,3.5938,37.63
1989,103,0.242122,4226,1023,3714,13189,3.12,406,375,0.9226,1399,3.4435,35.82
1989,104,0.255508,3202,818,2793,9475,2.96,301,279,0.9258,992,3.2983,34.08
1989,105,0.269642,2384,643,2063,6682,2.80,219,203,0.9290,692,3.1581,32.40
1989,106,0.284564,1741,496,1494,4619,2.65,156,146,0.9320,473,3.0229,30.77
1989,107,0.300320,1246,374,1059,3126,2.51,109,102,0.9350,316,2.8925,29.21
1989,108,0.316957,872,276,734,2067,2.37,75,70,0.9378,207,2.7670,27.70
1989,109,0.334524,595,199,496,1333,2.24,50,47,0.9405,132,2.6464,26.26
1989,110,0.353074,396,140,326,838,2.11,32,31,0.9431,82,2.5310,24.87
1989,111,0.372662,256,96,209,511,2.00,21,19,0.9456,50,2.4210,23.55
1989,112,0.395670,161,64,129,303,1.88,13,12,0.9479,29,2.3172,22.31
1989,113,0.413547,97,40,77,174,1.79,7,7,0.9499,17,2.2297,21.26
1989,114,0.432243,57,25,45,97,1.70,4,4,0.9518,9,2.1451,20.24
1989,115,0.451795,32,15,25,52,1.61,2,2,0.9536,5,2.0633,19.26
1989,116,0.472242,18,8,14,27,1.53,1,1,0.9554,3,1.9842,18.31
1989,117,0.493627,9,5,7,14,1.45,1,1,0.9571,1,1.9078,17.39
1989,118,0.515993,5,2,4,6,1.37,0,0,0.9588,1,1.8340,16.51
1989,119,0.539384,2,1,2,3,1.29,0,0,0.9604,0,1.7627,15.65
1990,0,0.008151,100000,815,99298,8392014,83.92,100000,16249,0.1625,3725077,37.2508,441.51
1990,1,0.000670,99185,67,99152,8292717,83.61,96955,15453,0.1594,3625077,37.3893,443.17
1990,2,0.000384,99118,38,99099,8193565,82.66,94712,15389,0.1625,3528122,37.2512,441.51
1990,3,0.000314,99080,31,99065,8094466,81.70,92547,15354,0.1659,3433411,37.0993,439.69
1990,4,0.000242,99049,24,99037,7995401,80.72,90438,15325,0.1695,3340864,36.9411,437.79
1990,5,0.000195,99025,19,99016,7896363,79.74,88383,15304,0.1732,3250427,36.7767,435.82
1990,6,0.000165,99006,16,98998,7797348,78.76,86379,15287,0.1770,3162044,36.6067,433.78
1990,7,0.000155,98990,15,98982,7698350,77.77,84423,15273,0.1809,3075665,36.4317,431.68
1990,8,0.000140,98974,14,98967,7599368,76.78,82512,15260,0.1849,2991242,36.2522,429.53
1990,9,0.000141,98960,14,98953,7500401,75.79,80646,15249,0.1891,2908730,36.0681,427.32
1990,10,0.000127,98946,13,98940,7401447,74.80,78821,15238,0.1933,2828085,35.8797,425.06
1990,11,0.000128,98934,13,98928,7302507,73.81,77039,15228,0.1977,2749263,35.6864,422.74
1990,12,0.000147,98921,15,98914,7203580,72.82,75298,15218,0.2021,2672224,35.4888,420.37
1990,13,0.000157,98907,16,98899,7104666,71.83,73594,15208,0.2066,2596926,35.2872,417.95
1990,14,0.000217,98891,21,98880,7005767,70.84,71928,15196,0.2113,2523332,35.0813,415.48
1990,15,0.000247,98870,24,98858,6906886,69.86,70296,15181,0.2160,2451404,34.8727,412.97
1990,16,0.000306,98845,30,98830,6808029,68.88,68698,15164,0.2207,2381108,34.6604,410.42
1990,17,0.000356,98815,35,98798,6709199,67.90,67133,15144,0.2256,2312410,34.4451,407.84
1990,18,0.000370,98780,36,98762,6610401,66.92,65601,15120,0.2305,2245277,34.2265,405.22
1990,19,0.000385,98743,38,98724,6511639,65.95,64102,15097,0.2355,2179676,34.0033,402.54
1990,20,0.000402,98705,40,98686,6412915,64.97,62637,15072,0.2406,2115574,33.7754,399.80
1990,21,0.000424,98666,42,98645,6314229,64.00,61204,15048,0.2459,2052938,33.5427,397.01
1990,22,0.000445,98624,44,98602,6215585,63.02,59802,15022,0.2512,1991734,33.3053,394.16
1990,23,0.000467,98580,46,98557,6116983,62.05,58432,14996,0.2566,1931931,33.0630,391.26
1990,24,0.000484,98534,48,98510,6018426,61.08,57091,14970,0.2622,1873500,32.8158,388.29
1990,25,0.000549,98486,54,98459,5919916,60.11,55781,14943,0.2679,1816408,32.5633,385.26
1990,26,0.000639,98432,63,98401,5821456,59.14,54497,14913,0.2736,1760627,32.3070,382.18
1990,27,0.000702,98369,69,98335,5723055,58.18,53238,14879,0.2795,1706131,32.0475,379.07
1990,28,0.000737,98300,72,98264,5624721,57.22,52004,14842,0.2854,1652893,31.7839,375.91
1990,29,0.000756,98228,74,98191,5526456,56.26,50797,14805,0.2914,1600889,31.5152,372.68
1990,30,0.000994,98154,98,98105,5428266,55.30,49618,14767,0.2976,1550092,31.2406,369.39
1990,31,0.001192,98056,117,97998,5330161,54.36,48454,14719,0.3038,1500474,30.9670,366.10
1990,32,0.001132,97939,111,97884,5232163,53.42,47308,14663,0.3099,1452020,30.6928,362.81
1990,33,0.001125,97828,110,97773,5134279,52.48,46192,14610,0.3163,1404712,30.4101,359.42
1990,34,0.001114,97718,109,97664,5036506,51.54,45103,14559,0.3228,1358519,30.1204,355.95
1990,35,0.001141,97610,111,97554,4938842,50.60,44040,14510,0.3295,1313416,29.8234,352.38
1990,36,0.001195,97498,117,97440,4841288,49.66,43000,14461,0.3363,1269377,29.5200,348.74
1990,37,0.001255,97382,122,97321,4743848,48.71,41983,14411,0.3433,1226376,29.2109,345.03
1990,38,0.001314,97259,128,97195,4646528,47.77,40988,14359,0.3503,1184393,28.8960,341.25
1990,39,0.001364,97132,132,97065,4549332,46.84,40014,14307,0.3575,1143405,28.5752,337.40
1990,40,0.001401,96999,136,96931,4452267,45.90,39061,14253,0.3649,1103391,28.2480,333.48
1990,41,0.001436,96863,139,96794,4355336,44.96,38129,14200,0.3724,1064330,27.9138,329.47
1990,42,0.001483,96724,143,96652,4258542,44.03,37218,14146,0.3801,1026201,27.5724,325.37
1990,43,0.001548,96581,150,96506,4161890,43.09,36328,14093,0.3879,988982,27.2239,321.19
1990,44,0.001632,96431,157,96352,4065384,42.16,35456,14038,0.3959,952655,26.8687,316.92
1990,45,0.001733,96274,167,96190,3969032,41.23,34602,13981,0.4040,917199,26.5069,312.58
1990,46,0.001846,96107,177,96018,3872841,40.30,33766,13922,0.4123,882596,26.1389,308.17
1990,47,0.001970,95929,189,95835,3776823,39.37,32946,13861,0.4207,848831,25.7646,303.68
1990,48,0.002110,95741,202,95639,3680988,38.45,32141,13798,0.4293,815885,25.3842,299.11
1990,49,0.002273,95538,217,95430,3585349,37.53,31352,13732,0.4380,783744,24.9978,294.47
1990,50,0.002460,95321,234,95204,3489919,36.61,30578,13662,0.4468,752391,24.6057,289.77
1990,51,0.002668,95087,254,94960,3394715,35.70,29817,13588,0.4557,721813,24.2082,285.00
1990,52,0.002899,94833,275,94696,3299755,34.80,29069,13511,0.4648,691996,23.8055,280.17
1990,53,0.003157,94558,299,94409,3205059,33.90,28333,13428,0.4739,662927,23.3978,275.27
1990,54,0.003441,94260,324,94098,3110650,33.00,27608,13341,0.4832,634595,22.9855,270.33
1990,55,0.003746,93935,352,93759,3016553,32.11,26895,13248,0.4926,606986,22.5689,265.33
1990,56,0.004065,93583,380,93393,2922793,31.23,26192,13150,0.5021,580091,22.1479,260.28
1990,57,0.004393,93203,409,92998,2829400,30.36,25499,13045,0.5116,553900,21.7226,255.17
1990,58,0.004721,92794,438,92575,2736402,29.49,24816,12936,0.5213,528401,21.2928,250.01
1990,59,0.005043,92355,466,92123,2643827,28.63,24143,12821,0.5311,503585,20.8580,244.80
1990,60,0.005352,91890,492,91644,2551705,27.77,23482,12702,0.5410,479441,20.4177,239.51
1990,61,0.005643,91398,516,91140,2460061,26.92,22831,12580,0.5510,455960,19.9712,234.15
1990,62,0.005922,90882,538,90613,2368921,26.07,22192,12454,0.5612,433129,19.5177,228.71
1990,63,0.006219,90344,562,90063,2278308,25.22,21564,12325,0.5716,410937,19.0564,223.18
1990,64,0.006594,89782,592,89486,2188245,24.37,20948,12194,0.5821,389373,18.5873,217.55
1990,65,0.007094,89190,633,88874,2098759,23.53,20342,12059,0.5928,368425,18.1112,211.83
1990,66,0.007593,88557,672,88221,2009885,22.70,19744,11918,0.6036,348082,17.6299,206.06
1990,67,0.008121,87885,714,87528,1921664,21.87,19153,11771,0.6146,328338,17.1425,200.21
1990,68,0.008738,87171,762,86790,1834136,21.04,18571,11619,0.6257,309185,16.6490,194.29
1990,69,0.009488,86410,820,86000,1747345,20.22,17995,11461,0.6369,290614,16.1501,188.30
1990,70,0.010397,85590,890,85145,1661346,19.41,17423,11294,0.6482,272620,15.6470,182.26
1990,71,0.011477,84700,972,84214,1576201,18.61,16854,11117,0.6596,255196,15.1413,176.20
1990,72,0.012716,83728,1065,83195,1491987,17.82,16286,10928,0.6710,238342,14.6345,170.11
1990,73,0.014075,82663,1163,82081,1408792,17.04,15718,10725,0.6824,222056,14.1277,164.03
1990,74,0.015506,81500,1264,80868,1326711,16.28,15148,10509,0.6938,206338,13.6214,157.96
1990,75,0.017032,80236,1367,79553,1245843,15.53,14578,10279,0.7051,191190,13.1150,151.88
1990,76,0.018710,78869,1476,78131,1166290,14.79,14007,10037,0.7165,176612,12.6084,145.80
1990,77,0.020621,77394,1596,76596,1088159,14.06,13436,9781,0.7279,162604,12.1018,139.72
1990,78,0.022818,75798,1730,74933,1011563,13.35,12863,9510,0.7393,149168,11.5963,133.66
1990,79,0.025347,74068,1877,73129,936630,12.65,12287,9223,0.7506,136305,11.0931,127.62
1990,80,0.028249,72191,2039,71171,863501,11.96,11707,8918,0.7618,124017,10.5938,121.63
1990,81,0.031574,70151,2215,69044,792330,11.29,11120,8595,0.7729,112311,10.0998,115.70
1990,82,0.035412,67936,2406,66733,723286,10.65,10527,8252,0.7839,101191,9.6126,109.85
1990,83,0.039960,65531,2619,64221,656553,10.02,9926,7887,0.7946,90664,9.1341,104.11
1990,84,0.045570,62912,2867,61479,592331,9.42,9315,7500,0.8051,80738,8.6676,98.51
1990,85,0.052422,60045,3148,58471,530853,8.84,8691,7085,0.8152,71423,8.2184,93.12
1990,86,0.059369,56897,3378,55208,472382,8.30,8050,6639,0.8248,62732,7.7930,88.02
1990,87,0.066514,53519,3560,51740,417173,7.79,7402,6172,0.8339,54683,7.3878,83.15
1990,88,0.074221,49960,3708,48106,365433,7.31,6754,5691,0.8426,47281,7.0004,78.50
1990,89,0.082744,46252,3827,44338,317328,6.86,6112,5201,0.8509,40527,6.6305,74.07
1990,90,0.092143,42425,3909,40470,272990,6.43,5480,4707,0.8588,34415,6.2796,69.86
1990,91,0.102433,38515,3945,36543,232520,6.04,4864,4213,0.8662,28934,5.9492,65.89
1990,92,0.113597,34570,3927,32607,195977,5.67,4267,3726,0.8732,24071,5.6409,62.19
1990,93,0.125467,30643,3845,28721,163370,5.33,3697,3252,0.8796,19804,5.3560,58.77
1990,94,0.137560,26798,3686,24955,134649,5.02,3161,2799,0.8854,16106,5.0955,55.65
1990,95,0.149688,23112,3460,21382,109694,4.75,2665,2374,0.8908,12945,4.8580,52.80
1990,96,0.161653,19652,3177,18064,88312,4.49,2215,1984,0.8956,10281,4.6415,50.20
1990,97,0.173242,16476,2854,15048,70248,4.26,1815,1634,0.9001,8066,4.4436,47.82
1990,98,0.184232,13621,2509,12367,55199,4.05,1467,1326,0.9042,6251,4.2610,45.63
1990,99,0.194396,11112,2160,10032,42833,3.85,1170,1062,0.9081,4784,4.0894,43.57
1990,100,0.205127,8952,1836,8034,32801,3.66,921,840,0.9118,3614,3.9230,41.58
1990,101,0.216456,7115,1540,6345,24767,3.48,716,655,0.9154,2693,3.7620,39.64
1990,102,0.228417,5575,1273,4939,18422,3.30,548,504,0.9189,1977,3.6060,37.77
1990,103,0.241046,4302,1037,3783,13483,3.13,413,381,0.9223,1429,3.4552,35.96
1990,104,0.254379,3265,831,2850,9700,2.97,307,284,0.9256,1015,3.3094,34.21
1990,105,0.268457,2434,654,2108,6850,2.81,224,208,0.9288,708,3.1685,32.52
1990,106,0.283321,1781,505,1529,4743,2.66,160,149,0.9318,485,3.0324,30.89
1990,107,0.299016,1276,382,1085,3214,2.52,112,105,0.9348,325,2.9011,29.31
1990,108,0.315589,895,282,753,2129,2.38,77,72,0.9376,213,2.7745,27.79
1990,109,0.333089,612,204,510,1375,2.25,51,48,0.9404,136,2.6523,26.33
1990,110,0.351568,408,144,337,865,2.12,33,32,0.9430,85,2.5346,24.92
1990,111,0.375107,265,99,215,528,2.00,21,20,0.9456,51,2.4211,23.55
1990,112,0.393854,165,65,133,313,1.89,13,12,0.9477,30,2.3264,22.42
1990,113,0.411660,100,41,80,180,1.80,8,7,0.9497,17,2.2386,21.36
1990,114,0.430281,59,25,46,101,1.71,4,4,0.9516,10,2.1536,20.34
1990,115,0.449755,34,15,26,54,1.62,2,2,0.9534,5,2.0715,19.36
1990,116,0.470121,18,9,14,28,1.54,1,1,0.9552,3,1.9921,18.41
1990,117,0.491422,10,5,7,14,1.45,1,1,0.9569,1,1.9154,17.48
1990,118,0.513699,5,3,4,7,1.38,0,0,0.9586,1,1.8412,16.59
1990,119,0.536999,2,1,2,3,1.30,0,0,0.9602,0,1.7697,15.74
